Country Name,Country Code,Series Name,Series Code,1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Albania,ALB,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,2.32,..,..,4.207,..,15.613,12.679,16.203,14.145,15.613,15.773,14.9,17.843,19.276,17.054,13.694,14.014,12.296,12.54,10.379,10.228,8.947,..
Albania,ALB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,20.835,19.023,18.57,17.891,16.985,16.306,15.966,15.626,15.966,13.06,13.674,14.086,13.481,13.376,15.866,18.055,17.193,15.418,13.616,12.304,11.466,11.69,11.474,10.137,10.108,10.25
Albania,ALB,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,33.381,30.555,29.859,28.769,27.512,26.6,26.242,25.877,26.645,26.605,27.357,30.867,22.697,28.871,31.207,39.554,39.628,35.918,31.184,28.109,26.942,28.117,27.244,24.735,24.817,25.061
Austria,AUT,"School enrollment, secondary (% net)",SE.SEC.NENR,88.47397,88.42819,..,88.40836,88.4619,88.60349,89.18387,89.26828,88.21249,88.16806,87.93998,86.79411,86.61554,86.14129,86.22208,86.55112,86.71155,87.37319,87.00131,..,..,..,..,..,..,..
Austria,AUT,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,88.02071,88.10903,..,87.81913,87.8824,87.84762,88.69619,89.17722,87.86998,87.88928,87.64705,86.85324,86.67158,86.23705,86.42403,86.70508,86.99795,87.53142,87.11869,..,..,..,..,..,..,..
Austria,AUT,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,88.90513,88.73173,..,88.96933,89.01378,89.32327,89.64801,89.35486,88.5386,88.43362,88.21897,86.73783,86.56224,86.05021,86.03004,86.40469,86.43909,87.22264,86.88993,..,..,..,..,..,..,..
Austria,AUT,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,100.679382324219,100.743476867676,100.845710754395,101.287101745605,101.745429992676,101.881813049316,102.488342285156,102.311408996582,102.000526428223,102.145370483398,102.769836425781,102.148429870605,101.661102294922,101.955093383789,102.827919006348,103.096817016602,103.01985168457,101.259666442871,101.747909545898,102.342697143555,102.957046508789,103.020736694336,103.46688079834,102.406852722168,..,..
Austria,AUT,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,95.833869934082,96.3779373168945,96.7734069824219,96.4945831298828,96.9213027954102,96.5513229370117,97.7880630493164,98.4202194213867,98.1064224243164,98.0029373168945,98.306266784668,98.2814788818359,97.5853881835938,98.1663970947266,99.4306716918945,99.4170379638672,99.7147521972656,99.1238174438477,98.8336181640625,98.9431686401367,100.049346923828,100.287178039551,101.08470916748,100.453628540039,..,..
Austria,AUT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,98.3134918212891,98.6123428344727,98.8608627319336,98.9512710571289,99.3974533081055,99.2856369018555,100.199432373047,100.416679382324,100.102569580078,100.126129150391,100.594093322754,100.263969421387,99.6729583740234,100.108726501465,101.173210144043,101.304809570312,101.411582946777,100.227989196777,100.337898254395,100.692596435547,101.543632507324,101.690559387207,102.307662963867,101.458000183105,..,..
Austria,AUT,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,29.29272,27.16046,27.05851,27.00313,27.87828,26.59278,25.39476,25.70922,25.40733,26.29943,29.28391,28.43686,29.42218,26.71204,27.58908,27.05619,27.293,27.72044,..,..,..,..,..,..,..,..
Austria,AUT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.11233997344971,5.58880996704102,5.57547998428345,5.52213001251221,5.36183023452759,5.30243015289307,5.24937009811401,5.22652006149292,5.14690017700195,5.26395988464355,5.73024988174438,5.70047998428345,5.59226989746094,5.48040008544922,5.54711008071899,5.44761991500854,5.45658016204834,5.4796199798584,5.37159013748169,5.22655010223389,5.21779012680054,5.57126998901367,5.49411010742188,4.77447128295898,..,..
Austria,AUT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.56023825061671,2.94168439137887,0.929888173726681,0.986311884489965,0.650068265389848,1.93089664221486,1.6256592191997,2.75962379112731,3.43938542075009,1.1362112883682,-3.83849312989503,1.56453361740579,2.58110322505102,0.170488634419172,-0.83690691723443,-0.0285803217634992,0.174259505003675,1.01887725766798,1.56430709524349,1.98626269143227,1.3035034338684,-6.70639380453616,4.33975864673073,4.27593300868151,-1.93014550333265,..
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,27078.7081612201,24487.2974685956,24430.495982841,26334.862215032,32110.1159661425,36614.2506533707,38157.37022862,40382.2078298575,46622.9622913635,51581.3982361071,47857.4446635266,46611.1393420232,51116.8953522042,48250.4059142637,50305.3545774973,51314.9722616322,43915.228020857,45061.4993920192,47163.7425775142,51194.0749841299,49885.9947355204,48716.4098900349,53648.7190742245,52176.6649141178,56033.573792065,..
Austria,AUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.76192445558254,3.18952267859783,1.31698760895746,1.4843689777327,1.14156501477392,2.56525509257357,2.32036526679731,3.26933610602393,3.77522461621224,1.45330559752681,-3.58626477931313,1.8089826696085,2.92746790789693,0.628246179413949,-0.250726545926739,0.755799076892799,1.30352309798889,2.11721967096108,2.27225012037459,2.48422086689928,1.7549764558533,-6.31825528670208,4.79532910551458,5.27789421203715,-0.954962366849259,..
Austria,AUT,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,4.351,4.165,3.615,4.738,4.232,5.278,4.867,4.575,4.147,3.615,4.701,4.411,4.016,4.436,4.748,5.072,5.508,5.822,5.105,4.311,3.997,4.885,6.045,4.241,4.596,..
Austria,AUT,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,4.538,3.988,3.556,4.331,3.728,5.324,5.07,4.817,4.432,3.71,4.258,4.164,3.927,4.283,4.564,4.702,5.052,5.441,4.548,4.203,3.891,4.632,6.256,3.816,4.184,..
Austria,AUT,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,4.212,4.296,3.658,5.041,4.598,5.24,4.699,4.374,3.911,3.534,5.078,4.624,4.095,4.57,4.908,5.378,5.883,6.133,5.56,4.401,4.085,5.096,5.872,4.615,4.954,..
Austria,AUT,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,7.457,8.049,6.941,7.997,8.731,10.88,11.122,10.598,9.644,8.788,11.15,9.613,9.621,10.158,10.882,11.407,11.147,12.659,13.005,11.453,10.715,11.533,14.347,12.417,12.658,..
Austria,AUT,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2.162,2.244,1.892,1.764,2.376,3.415,3.03,2.78,2.707,1.874,2.574,2.531,2.568,2.393,3.352,4.012,3.953,3.614,3.212,3.297,3.066,3.281,4.138,3.49,3.6,..
Austria,AUT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.699,4.687,4.007,4.852,4.779,5.969,5.682,5.32,4.909,4.198,5.371,4.883,4.637,4.909,5.367,5.674,5.802,6.064,5.561,4.933,4.56,5.201,6.459,4.992,5.264,5.439
Austria,AUT,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,5.921,6.285,6.001,7.137,7.429,10.991,11.178,10.046,9.596,8.72,10.896,9.673,9.173,9.561,9.767,10.508,10.91,11.424,9.971,9.572,8.767,10.325,12.023,10.327,10.98,11.694
Bulgaria,BGR,"School enrollment, secondary (% net)",SE.SEC.NENR,85.22409,86.44825,87.27445,87.63113,84.91763,85.78885,85.89795,85.10716,84.9176,84.19548,83.43903,83.95626,85.72393,86.73715,90.03958,91.02326,91.22931,90.10467,89.05757,..,..,..,..,..,..,..
Bulgaria,BGR,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,84.78601,85.62221,86.4974,86.77323,84.00337,84.8016,84.92386,84.14853,84.22973,83.2109,82.4107,82.92028,84.86736,85.98767,88.84642,89.77371,89.90543,88.87107,87.85868,..,..,..,..,..,..,..
Bulgaria,BGR,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,85.63881,87.23136,88.01236,88.44652,85.78575,86.72646,86.82255,86.01605,85.56947,85.12762,84.41157,84.93539,86.53321,87.44442,91.16462,92.20079,92.47634,91.26643,90.18541,..,..,..,..,..,..,..
Bulgaria,BGR,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,81.1454010009766,80.7572326660156,81.8773422241211,84.8635177612305,89.0575714111328,92.1414031982422,93.1069793701172,94.0769729614258,94.8931427001953,93.7884368896484,93.9993133544922,96.0774688720703,98.6399078369141,97.4424667358398,103.581192016602,107.279907226562,106.044258117676,104.964668273926,105.211051940918,105.93726348877,103.552276611328,102.314788818359,99.874153137207,97.7466583251953,..,..
Bulgaria,BGR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,77.3626937866211,78.9478607177734,79.96337890625,83.0525436401367,87.1275329589844,88.8367919921875,89.5286712646484,90.6530914306641,91.317008972168,90.9007110595703,90.9566192626953,92.1725463867188,94.100212097168,93.2204132080078,97.8538284301758,102.488342285156,101.624610900879,100.93839263916,101.615371704102,102.039916992188,101.704620361328,100.332641601562,97.4684524536133,95.5302886962891,..,..
Bulgaria,BGR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,79.2764282226562,79.8759078979492,80.9440765380859,83.9819869995117,88.118782043457,90.5342712402344,91.3667678833008,92.4120101928711,93.1541595458984,92.3840713500977,92.5213775634766,94.1819229125977,96.4361267089844,95.3903503417969,100.78581237793,104.942199707031,103.889343261719,103.003921508789,103.46102142334,104.043922424316,102.656936645508,101.354942321777,98.7087631225586,96.6720733642578,..,..
Bulgaria,BGR,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,18.35665,18.06848,19.76148,10.2099,21.24879,20.16032,19.53311,22.67286,23.35568,23.08243,20.71572,19.05691,22.18229,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,4.21983289718628,3.38423991203308,3.38608002662659,3.99845004081726,4.24988985061646,4.10879993438721,3.90346002578735,3.680340051651,4.2190899848938,4.27429008483887,3.85746002197266,3.54690003395081,3.47650003433228,4.05766010284424,4.07005310058594,3.91208434104919,3.39370822906494,4.07755994796753,4.04709005355835,4.19902992248535,4.50513982772827,4.73032999038696,..,..,..
Bulgaria,BGR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-7.88107317720096,5.10505578940304,5.91116032311277,8.19521644540045,6.07406173618912,7.31740431202658,7.86550192097609,7.61684923191284,7.44148862736087,6.87712691687372,-2.72241467470245,2.22607879962553,2.74691033630859,1.33406609476458,0.0154185551696457,1.52486857768098,4.05941078673753,3.75177932752126,3.49917473093906,3.29263384649047,4.52200326244593,-2.63305109398775,8.6624492700559,7.70993169235021,4.99605098628201,..
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,1659.71861105493,1621.26210738992,1770.90704918691,2092.98288625558,2719.49436859287,3389.68743360274,3899.82596332878,4523.1465578805,5888.77685220636,7271.30338858025,6988.27316296465,6863.66706774052,7857.16706984441,7430.7373804242,7687.71368243317,7912.27484371138,7078.86032298969,7570.93165511708,8381.88134621669,9436.14479876055,9838.60058985384,10198.5388313404,12274.0775950496,13644.201582807,15885.5391311331,..
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-8.39609123628522,4.58722551038977,3.82370437398085,5.87193118968936,5.23715363472283,6.51042517431171,7.05634921181696,6.80258898745842,6.65438764900219,6.12955879901182,-3.34714136704206,1.55535963462032,2.09017527015538,0.748814896796574,-0.542751603030155,0.949448985090484,3.39755325869422,3.02662893138918,2.74592644707793,2.5494643471818,3.78885036478003,-3.21573743445016,7.78061481406978,4.03877758301681,1.88681483907177,..
Bulgaria,BGR,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,15.817,19.362,17.666,12.499,11.252,9.217,7.694,5.761,4.729,5.933,10.038,10.204,11.567,12.368,10.8,8.384,6.766,5.147,4.703,3.39,4.635,5.216,4.007,4.136,..
Bulgaria,BGR,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,15.638,18.978,17.659,12.363,11.11,9.557,8.358,6.26,4.772,6.094,9.768,9.103,9.854,11.522,10.692,8.082,6.478,5.184,4.372,3.136,4.377,5.295,4.295,3.957,..
Bulgaria,BGR,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,15.961,19.67,17.672,12.606,11.361,8.959,7.183,5.382,4.696,5.812,10.231,10.986,12.795,12.986,10.877,8.596,6.966,5.122,4.938,3.568,4.818,5.16,3.808,4.262,..
Bulgaria,BGR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,24.999,33.15,29.646,24.575,20.896,19.434,19.45,16.69,13.601,15.236,21.044,26.014,27.908,28.126,27.21,23.714,20.73,18.479,14.638,12.351,14.127,14.067,12.314,12.485,..
Bulgaria,BGR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,6.695,8.841,8.225,6.78,5.789,4.312,3.999,2.439,2.007,2.953,4.116,5.108,5.251,6.474,5.244,3.922,3.571,2.802,2.253,2.051,2.159,2.096,1.589,1.872,..
Bulgaria,BGR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,14.1,16.218,19.921,18.11,13.733,12.037,10.083,8.951,6.878,5.609,6.817,10.279,11.26,12.27,12.941,11.424,9.143,7.575,6.164,5.211,4.23,5.125,5.267,4.268,4.319,4.104
Bulgaria,BGR,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,28.354,33.208,39.087,35.608,27.057,24.497,22.391,19.578,15.183,12.804,16.263,21.95,25.056,28.11,28.374,23.774,21.653,17.224,12.927,12.676,8.898,14.214,15.823,10.742,12.048,12.137
Croatia,HRV,"School enrollment, secondary (% net)",SE.SEC.NENR,82.02676,82.35159,82.72222,83.68739,85.20446,..,88.49412,..,..,93.3058,96.49343,95.03317,94.33046,94.13438,93.30197,92.39203,92.24036,91.87656,92.39267,..,..,..,..,..,..,..
Croatia,HRV,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,82.82476,83.18619,83.45319,84.39449,86.01277,..,89.58715,..,..,94.58472,98.32342,97.97959,95.73551,95.55625,94.69333,93.71508,94.04569,93.48202,94.05053,..,..,..,..,..,..,..
Croatia,HRV,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,81.26537,81.55345,82.02218,83.00975,84.43005,..,87.44927,..,..,92.08661,94.74977,92.22686,92.99278,92.78112,91.97815,91.13385,90.52512,90.35332,90.81997,..,..,..,..,..,..,..
Croatia,HRV,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,84.1927108764648,..,93.8034896850586,94.1438369750977,94.7042236328125,..,97.4338607788086,97.4212112426758,97.3680191040039,97.3219299316406,97.1769485473633,95.6580581665039,97.5086822509766,97.6880874633789,100.517349243164,101.142532348633,101.134506225586,102.024398803711,102.235321044922,102.777709960938,102.474601745605,102.664520263672,103.035301208496,102.819488525391,..,..
Croatia,HRV,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,84.7513732910156,..,95.7922592163086,95.9384307861328,96.3225402832031,..,100.796699523926,100.721687316895,100.733200073242,100.755500793457,100.785598754883,102.289459228516,101.10627746582,101.08341217041,103.140029907227,103.976387023926,104.907768249512,105.486587524414,106.282768249512,107.253150939941,107.940246582031,108.669891357422,108.876899719238,108.496017456055,..,..
Croatia,HRV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,84.4674072265625,..,94.7751998901367,95.021728515625,95.4956436157227,..,99.0768890380859,99.0345077514648,99.0125274658203,98.9992294311523,98.9394226074219,98.8955230712891,99.2656021118164,99.3463897705078,101.800498962402,102.528923034668,102.981330871582,103.719436645508,104.214416503906,104.960083007812,105.13597869873,105.585418701172,105.876342773438,105.577796936035,..,..
